PONTEGADEA;IMP_0072_78;19/03/2014;01/01/2010;BEC;Swift Fileact;10000000020;Producción;Finalizado;OK;;Adeudos directos 19.14 (Sepa);Ignacio;Recibido 18/03 a las 19:30h, cedido a Adeudos el 19/03 a primera hora, el 20/03 el abono está en la cuenta del acreedor con valor 20/03.
PONTEGADEA;IMP_0072_78;20/03/2014;01/01/2010;BEC;Swift Fileact;10000000020;Producción;Finalizado;OK;15006533.CSP;Adeudos directos 19.14 (Sepa);Ignacio;15006533.CSP
PONTEGADEA;IMP_0072_78;20/03/2014;01/01/2010;BEC;Swift Fileact;10000000020;Producción;Finalizado;OK;15006534.CSP;Adeudos directos 19.14 (Sepa);Ignacio;15006534.CSP
PONTEGADEA;IMP_0072_78;20/03/2014;01/01/2010;BEC;Swift Fileact;10000000020;Producción;Finalizado;OK;15006535.CSP;Adeudos directos 19.14 (Sepa);Ignacio;15006535.CSP
PONTEGADEA;IMP_0072_78;20/03/2014;01/01/2010;BEC;Swift Fileact;10000000020;Producción;Finalizado;OK;15006536.CSP;Adeudos directos 19.14 (Sepa);Ignacio;15006536.CSP
PONTEGADEA;IMP_0072_78;20/03/2014;01/01/2010;BEC;Swift Fileact;10000000020;Producción;Finalizado;OK;15006537.CSP;Adeudos directos 19.14 (Sepa);Ignacio;15006537.CSP
PONTEGADEA;IMP_0072_78;20/03/2014;01/01/2010;BEC;Swift Fileact;10000000020;Producción;Finalizado;OK;15006538.CSP;Adeudos directos 19.14 (Sepa);Ignacio;15006538.CSP
PONTEGADEA;IMP_0072_78;20/03/2014;01/01/2010;BEC;Swift Fileact;10000000020;Producción;Finalizado;OK;15006539.CSP;Adeudos directos 19.14 (Sepa);Ignacio;15006539.CSP
PONTEGADEA;IMP_0072_78;20/03/2014;01/01/2010;BEC;Swift Fileact;10000000020;Producción;Finalizado;OK;15006540.CSP;Adeudos directos 19.14 (Sepa);Ignacio;15006540.CSP
PONTEGADEA;IMP_0072_78;20/03/2014;01/01/2010;BEC;Swift Fileact;10000000020;Producción;Finalizado;OK;15006541.CSP;Adeudos directos 19.14 (Sepa);Ignacio;15006541.CSP
PONTEGADEA;IMP_0072_78;20/03/2014;01/01/2010;BEC;Swift Fileact;10000000020;Producción;Finalizado;OK;15006542.CSP;Adeudos directos 19.14 (Sepa);Ignacio;15006542.CSP
PONTEGADEA;IMP_0072_78;20/03/2014;01/01/2010;BEC;Swift Fileact;10000000020;Producción;Finalizado;OK;15006543.CSP;Adeudos directos 19.14 (Sepa);Ignacio;15006543.CSP (se ha rechazado 1 adeudo por entrar fuera de plazo. Necisataba 1 día más ya que salía por EBA)
PONTEGADEA;IMP_0072_78;20/03/2014;01/01/2010;BEC;Swift Fileact;10000000020;Producción;Finalizado;OK;15006544.CSP;Adeudos directos 19.14 (Sepa);Ignacio;15006544.CSP
PONTEGADEA;IMP_0072_78;20/03/2014;01/01/2010;BEC;Swift Fileact;10000000020;Producción;Finalizado;OK;15006545.CSP;Adeudos directos 19.14 (Sepa);Ignacio;15006545.CSP
PONTEGADEA;IMP_0072_82;18/03/2014;01/01/2010;BEC;Swift Fileact;10000000020;Producción;Finalizado;KO;;Sepa - pagos París;Ignacio;Pagos Francia MT101
PONTEGADEA;IMP_0072_82;18/03/2014;01/01/2010;BEC;Swift Fileact;10000000020;Producción;Finalizado;KO;;Sepa - pagos París;Ignacio;Pagos Francia MT101
PONTEGADEA;IMP_0072_82;19/03/2014;01/01/2010;BEC;Swift Fileact;10000000020;Producción;Finalizado;OK;;Sepa - pagos París;Ignacio;Pagos Francia MT101
PONTEGADEA;IMP_0072_82;19/03/2014;01/01/2010;BEC;Swift Fileact;10000000020;Producción;Finalizado;OK;;Sepa - pagos París;Ignacio;Pagos Francia MT101
PORCELANOSA;IMP_0102_479;30/01/2014;01/01/2010;BEC;Swift Fileact;10000000043;Producción;Finalizado;;33000016.CSP;Adeudos directos 19.14 (Sepa);Alba;33000016.CSP (el fichero fué enviado el día 16/01 con fecha de cobro 30/01)
PROSEGUR;IMP_0098_232;15/12/2014;01/01/2010;BEC;Swift Fileact;10000000129;Integrado;Finalizado;OK;05000132.CSP;Adeudos directos 19.14 (Sepa);Natalia;05000132.CSP
PROSEGUR;IMP_0098_232;05/12/2014;01/01/2010;BEC;Swift Fileact;10000000129;Integrado;Finalizado;KO;05000128.CSP;Adeudos directos 19.14 (Sepa);Natalia;05000128.CSP. Llega con ID de acreedor no válido, no se autoriza porque se rechazaría.
PROSEGUR;IMP_0098_232;09/12/2014;01/01/2010;BEC;Swift Fileact;10000000129;Integrado;Finalizado;KO;05000130.CSP;Adeudos directos 19.14 (Sepa);Natalia;05000130.CSP. No visible en 3270, se abre Remedy. Llega con ID de acreedor no válido, no se autoriza porque se rechazaría.
PROSEGUR;IMP_0098_229;10/07/2014;01/01/2010;BEC;Swift Fileact;10000000129;Integrado;Finalizado;KO;;Nóminas 34.14;Ángel;Tras revisarlo nos confirman que no es necesario.
PROSEGUR;IMP_0098_229;17/07/2014;01/01/2010;BEC;Swift Fileact;10000000129;Integrado;Finalizado;KO;;Nóminas 34.14;Ángel;No ha llegado a SSTT a causa de un problema de configuración en infrastructuda global.
PROSEGUR;IMP_0098_229;22/07/2014;01/01/2010;BEC;Swift Fileact;10000000129;Integrado;Finalizado;OK;05000092.FIT;Nóminas 34.14;Ángel;05000092.FIT
PROSEGUR;IMP_0098_229;28/07/2014;01/01/2010;BEC;Swift Fileact;10000000005;Producción;Finalizado;OK;05001236.FIM;Nóminas 34.14;Ángel;05001236.FIM
PROSEGUR;IMP_0098_229;28/07/2014;01/01/2010;BEC;Swift Fileact;10000000005;Producción;Finalizado;OK;05001235.FIM;Nóminas 34.14;Ángel;05001235.FIM
PROSEGUR;IMP_0098_228;17/07/2014;01/01/2010;BEC;Swift Fileact;10000000129;Integrado;Finalizado;KO;;Transferencias 34.14;Ángel;No ha llegado a SSTT a causa de un problema de configuración en infrastructuda global.
PROSEGUR;IMP_0098_228;21/07/2014;01/01/2010;BEC;Swift Fileact;10000000129;Integrado;Finalizado;OK;05000088.FIT;Transferencias 34.14;Ángel;05000088.FIT
PROSEGUR;IMP_0098_228;22/07/2014;01/01/2010;BEC;Swift Fileact;10000000129;Integrado;Finalizado;OK;05000090.FIT;Transferencias 34.14;Ángel;05000090.FIT (un registro con la cuenta erronea)
PROSEGUR;IMP_0098_228;28/07/2014;01/01/2010;BEC;Swift Fileact;10000000005;Producción;Finalizado;OK;05001230.FIT;Transferencias 34.14;Ángel;05001230.FIT
RENAULT;IMP_0082_471;25/03/2014;01/01/2010;CIB;Swift Fileact;MIGRACION03;Integrado;Finalizado;OK;32000469.FIT;Transferencias 34.14;Ana;Nuevas pruebas por modificaciones en los sistemas del cliente. 32000469.FIT
RENAULT;IMP_0082_471;25/03/2014;01/01/2010;CIB;Swift Fileact;MIGRACION03;Integrado;Finalizado;OK;32000470.FIT;Transferencias 34.14;Ana;Nuevas pruebas por modificaciones en los sistemas del cliente. 32000470.FIT
RENAULT;IMP_0082_471;25/03/2014;01/01/2010;CIB;Swift Fileact;MIGRACION03;Integrado;Finalizado;OK;32000472.FIT;Transferencias 34.14;Ana;Nuevas pruebas por modificaciones en los sistemas del cliente. 32000472.FIT
RENAULT;IMP_0082_471;25/03/2014;01/01/2010;CIB;Swift Fileact;MIGRACION03;Integrado;Finalizado;OK;32000473.FIT;Transferencias 34.14;Ana;Nuevas pruebas por modificaciones en los sistemas del cliente. 32000473.FIT
RENAULT;IMP_0082_471;25/03/2014;01/01/2010;CIB;Swift Fileact;MIGRACION03;Integrado;Finalizado;OK;32000474.FIT;Transferencias 34.14;Ana;Nuevas pruebas por modificaciones en los sistemas del cliente. 32000474.FIT
RENAULT;IMP_0082_471;25/03/2014;01/01/2010;CIB;Swift Fileact;MIGRACION03;Integrado;Finalizado;OK;32000475.FIT;Transferencias 34.14;Ana;Nuevas pruebas por modificaciones en los sistemas del cliente. 32000475.FIT
REPSOL ESPAÑA;;13/01/2014;01/01/2010;CIB;Swift Fileact;10000000070;Producción;Finalizado;OK;00002229.CSP;Adeudos directos 19.14 (Sepa);Andrés;00002229.CSP
REPSOL ESPAÑA;;15/01/2014;01/01/2010;CIB;Swift Fileact;10000000054;Integrado;Finalizado;OK;00001104.CSP;Adeudos directos 19.14 (Sepa);Andrés;00001104.CSP
REPSOL ESPAÑA;;04/11/2014;01/01/2010;CIB;Swift Fileact;10000000070;Producción;Finalizado;KO;00014553.CSP;Adeudos directos 19.14 (Sepa);Andrés;00014553.CSP
