IBERDROLA;IMP_0113_204;26/05/2014;01/01/2010;CIB;Swift Fileact;10000000095;Integrado;Finalizado;KO;00000255.FIM;Nóminas 34.14;Ignacio;00000255.FIM. El fichero ha llegado en formato XML a SSTT, sin mapear en GMM.
IBERDROLA;IMP_0113_204;26/05/2014;01/01/2010;CIB;Swift Fileact;10000000095;Integrado;Finalizado;KO;00000256.FIM;Nóminas 34.14;Ignacio;00000256.FIM. El fichero ha llegado en formato XML a SSTT, sin mapear en GMM.
IBERDROLA;IMP_0113_204;26/05/2014;01/01/2010;CIB;Swift Fileact;10000000095;Integrado;Finalizado;KO;00000257.FIM;Nóminas 34.14;Ignacio;00000257.FIM. El fichero ha llegado en formato XML a SSTT, sin mapear en GMM.
IBERDROLA;IMP_0113_204;26/05/2014;01/01/2010;CIB;Swift Fileact;10000000095;Integrado;Finalizado;KO;00000258.FIM;Nóminas 34.14;Ignacio;00000258.FIM. El fichero ha llegado en formato XML a SSTT, sin mapear en GMM.
IBERDROLA;IMP_0113_204;26/05/2014;01/01/2010;CIB;Swift Fileact;10000000095;Integrado;Finalizado;KO;00000259.FIM;Nóminas 34.14;Ignacio;00000259.FIM. El fichero ha llegado en formato XML a SSTT, sin mapear en GMM.
IBERDROLA;IMP_0113_204;26/05/2014;01/01/2010;CIB;Swift Fileact;10000000095;Integrado;Finalizado;KO;00000260.FIM;Nóminas 34.14;Ignacio;00000260.FIM. El fichero ha llegado en formato XML a SSTT, sin mapear en GMM.
IBERDROLA;IMP_0113_204;26/05/2014;01/01/2010;CIB;Swift Fileact;10000000095;Integrado;Finalizado;KO;00000261.FIM;Nóminas 34.14;Ignacio;00000261.FIM. El fichero ha llegado en formato XML a SSTT, sin mapear en GMM.
IBERDROLA;IMP_0113_204;26/05/2014;01/01/2010;CIB;Swift Fileact;10000000095;Integrado;Finalizado;KO;00000262.FIM;Nóminas 34.14;Ignacio;00000262.FIM. El fichero ha llegado en formato XML a SSTT, sin mapear en GMM.
IBERDROLA;IMP_0113_204;26/05/2014;01/01/2010;CIB;Swift Fileact;10000000095;Integrado;Finalizado;KO;00000263.FIM;Nóminas 34.14;Ignacio;00000263.FIM. El fichero ha llegado en formato XML a SSTT, sin mapear en GMM.
IBERDROLA;IMP_0113_204;26/05/2014;01/01/2010;CIB;Swift Fileact;10000000095;Integrado;Finalizado;KO;00000264.FIM;Nóminas 34.14;Ignacio;00000264.FIM. El fichero ha llegado en formato XML a SSTT, sin mapear en GMM.
IBERDROLA;IMP_0113_204;26/05/2014;01/01/2010;CIB;Swift Fileact;10000000095;Integrado;Finalizado;KO;00000265.FIM;Nóminas 34.14;Ignacio;00000265.FIM. El fichero ha llegado en formato XML a SSTT, sin mapear en GMM.
IBERDROLA;IMP_0113_204;26/05/2014;01/01/2010;CIB;Swift Fileact;10000000095;Integrado;Finalizado;KO;00000266.FIM;Nóminas 34.14;Ignacio;00000266.FIM. El fichero ha llegado en formato XML a SSTT, sin mapear en GMM.
IBERDROLA;IMP_0113_204;26/05/2014;01/01/2010;CIB;Swift Fileact;10000000095;Integrado;Finalizado;KO;00000267.FIM;Nóminas 34.14;Ignacio;00000267.FIM. El fichero ha llegado en formato XML a SSTT, sin mapear en GMM.
IBERDROLA;IMP_0113_204;26/05/2014;01/01/2010;CIB;Swift Fileact;10000000095;Integrado;Finalizado;KO;00000268.FIM;Nóminas 34.14;Ignacio;00000268.FIM. El fichero ha llegado en formato XML a SSTT, sin mapear en GMM.
IBERDROLA;IMP_0113_204;26/05/2014;01/01/2010;CIB;Swift Fileact;10000000095;Integrado;Finalizado;KO;00000269.FIM;Nóminas 34.14;Ignacio;00000269.FIM. El fichero ha llegado en formato XML a SSTT, sin mapear en GMM.
IBERDROLA;IMP_0113_204;26/05/2014;01/01/2010;CIB;Swift Fileact;10000000095;Integrado;Finalizado;KO;00000270.FIM;Nóminas 34.14;Ignacio;00000270.FIM. El fichero ha llegado en formato XML a SSTT, sin mapear en GMM.
IBERDROLA;IMP_0113_204;26/05/2014;01/01/2010;CIB;Swift Fileact;10000000095;Integrado;Finalizado;OK;00000272.FIM.;Nóminas 34.14;Ignacio;00000272.FIM.
IBERDROLA;IMP_0113_204;26/05/2014;01/01/2010;CIB;Swift Fileact;10000000095;Integrado;Finalizado;OK;00000273.FIM.;Nóminas 34.14;Ignacio;00000273.FIM.
IBERDROLA;IMP_0113_204;26/05/2014;01/01/2010;CIB;Swift Fileact;10000000095;Integrado;Finalizado;OK;00000274.FIM.;Nóminas 34.14;Ignacio;00000274.FIM.
IBERDROLA;IMP_0113_204;26/05/2014;01/01/2010;CIB;Swift Fileact;10000000095;Integrado;Finalizado;OK;00000275.FIM.;Nóminas 34.14;Ignacio;00000275.FIM.
IBERDROLA;IMP_0113_204;26/05/2014;01/01/2010;CIB;Swift Fileact;10000000095;Integrado;Finalizado;OK;00000276.FIM.;Nóminas 34.14;Ignacio;00000276.FIM.
IBERDROLA;IMP_0113_204;26/05/2014;01/01/2010;CIB;Swift Fileact;10000000095;Integrado;Finalizado;OK;00000277.FIM.;Nóminas 34.14;Ignacio;00000277.FIM.
IBERDROLA;IMP_0113_204;26/05/2014;01/01/2010;CIB;Swift Fileact;10000000095;Integrado;Finalizado;OK;00000278.FIM.;Nóminas 34.14;Ignacio;00000278.FIM.
IBERDROLA;IMP_0113_204;26/05/2014;01/01/2010;CIB;Swift Fileact;10000000095;Integrado;Finalizado;OK;00000279.FIM.;Nóminas 34.14;Ignacio;00000279.FIM.
IBERDROLA;IMP_0113_204;26/05/2014;01/01/2010;CIB;Swift Fileact;10000000095;Integrado;Finalizado;OK;00000280.FIM.;Nóminas 34.14;Ignacio;00000280.FIM.
IBERDROLA;IMP_0113_204;26/05/2014;01/01/2010;CIB;Swift Fileact;10000000095;Integrado;Finalizado;OK;00000281.FIM.;Nóminas 34.14;Ignacio;00000281.FIM.
IBERDROLA;IMP_0113_204;26/05/2014;01/01/2010;CIB;Swift Fileact;10000000095;Integrado;Finalizado;OK;00000282.FIM.;Nóminas 34.14;Ignacio;00000282.FIM.
IBERDROLA;IMP_0113_204;26/05/2014;01/01/2010;CIB;Swift Fileact;10000000095;Integrado;Finalizado;OK;00000283.FIM.;Nóminas 34.14;Ignacio;00000283.FIM.
IBERDROLA;IMP_0113_204;26/05/2014;01/01/2010;CIB;Swift Fileact;10000000095;Integrado;Finalizado;OK;00000284.FIM.;Nóminas 34.14;Ignacio;00000284.FIM.
IBERDROLA;IMP_0113_204;26/05/2014;01/01/2010;CIB;Swift Fileact;10000000095;Integrado;Finalizado;OK;00000285.FIM.;Nóminas 34.14;Ignacio;00000285.FIM.
